"April 3, 2020",Bad for phone calls,I received this headset yesterday (4/2/20) and have made two phone calls on bluetooth.  The quality of both were horrible.  I sound like I am in a tunnel.  I plan on returning these and spending a bit more for a headset that will meet my needs.,2.0,negative
"April 2, 2020",Okay at best,"Good when audio is playing, but when there's a paused in audio it buzzes. Very annoying and causes headaches",3.0,negative
"April 2, 2020",Looks nice but needs to be louder,"Not loud enough, fits ok but not snug. Looks good, packaging was nice.",3.0,negative
"April 2, 2020",There worth like 20 bucks,Their not even loud,2.0,negative
"April 2, 2020",Great Affordable Headphones,"Can still hear others during Noise canceling setting but it is not to bad. I am also happy with how fast I got sent my replacement set. I will definitely recommend these headphones to my friends they are affordable, stylish, and has great sound.",5.0,positive
"April 2, 2020",Awesome headphones in this price range!,"Overall, considering the price, sound quality, and durability, I would give these headphones a solid 5/5 rating. I’ve owned mine a year now and use them on nearly a daily basis on my commute, which includes train rides and long walks. While I would not call these truly “noise cancelling”, they do cancel out a fair amount of white noise. Honestly, that’s good enough for my use and leaves me comfortable enough to use while walking in downtown Chicago, as I want to ensure I can hear traffic for my own safety. I’ve dropped these a few times and am impressed at their durability.Sound quality is also excellent for this price range. They are also very comfortable, though I do need to take them off every couple of hours to give my ear a break.Battery life is excellent! I go days between charges and I use them pretty regularly.Honestly, I am still thrilled with my purchase. If something happens to mine, I would purchase another pair in a heartbeat.",5.0,positive
"April 2, 2020","Good for some genres, less so for others.","I listen to pretty much every genre of music from time to time. And for certain things, like indie rock, electronic, and hip hop music, these headphones sound fantastic. I'm not great with technical terms to describe sound, but they have a very deep sound, where you can hear multiple layers in the music you probably wouldn't be able to with earbuds. I'm usually pleasantly surprised with these genres. Which brings me to the genre I probably listen to the most often, metal. I don't why this is, but metal overall just doesn't sound that good in these headphones. Metal is a genre that demands to be played at the loudest possible volume, and when I attempt that with these, I am still left wanting more. It pretty much isn't possible to turn them up to a level where the music is uncomfortably loud. And that can end up leaving a lot to be desired. I'm sure if I did have technical knowledge I could describe more accurately why these end up sounding pretty flat when I try to listen to metal on them, but I lack that knowledge. So all I can say is that if metal is your primary genre, you might find yourself a little disappointed.That being said, overall they are great headphones, especially for the price. They usually connect really easily, are comfortable my head/ears for hours at a time, and seem to stay charged forever. And I sometimes like to listen to rain sounds while trying to go to sleep. Listen to 8d rain videos on youtube through these is pretty incredible. It really tricks my brain into thinking I'm right there in the middle of the storm. So overall I don't have any major complaints and am satisfied with my purchase, I just wish they had a little bit more range.",3.0,negative
"April 2, 2020",These do not work.,"These have absolutely no noise cancelling ability. Like none. Save your money, do not buy these. they are useless.",1.0,negative
"April 2, 2020",Great Headset for Price,"I work in video editing most of the time in a typically noisy tech office ( tech guys get loud when they get excited). Using any of the other headphones I have (including a few of my gaming headsets), it was hard to pick up some of the smaller sounds in the videos.Even wearing these without sound coming through, you can still hear what is going on around you, but its decently dampened. I will say with the noise cancelling, I can still faintly hear my fingers typing on the keyboard right now, but it is MUCH quieter than it would have been otherwise (I have a loud Keyboard).I wear these at home when I game, and when I am at work, and even just when I want some peace and quiet when  I go visit my siblings back home. Great battery life (using them for 10+ hrs 6 days a week, and I charge them maybe once?) and decently easy setup. You will learn what the beeps mean quickly, I promise.Overall, a great headset. I would recommend and will buy again. I bought these all the way back in July of 2019 and they are still working great as of April 2020",5.0,positive
"April 2, 2020",Great headphones for such a reasonable price.,"They are comfortable, easily adjustable and do a good job of canceling out the background noise.  Still having a little difficulty pairing them, but it's probably me.  I'm very satisfied and got just what I needed.",5.0,positive
"April 2, 2020",Good enough for my needs,these headphones get the job done for what I need. I'm not familiar with other noise cancelling headphones I wouldn't say that it blocks out everything but it works for my needs. The battery lasts a long time and you get a warning before the battery dies which I really like.,4.0,positive
"April 2, 2020","Can be very bassy, all and all a great value for the money","Charge time and time between charges is very good, a bit bulky",4.0,positive
"April 2, 2020",Good,I like everything about it,5.0,positive
"April 2, 2020",“Noise cancellation” is minimal.,"I bought these specifically for the noise cancelling ability. For that, I am really disappointed. The “noise cancellation” is minimal at best. Besides that, the sound and bass are great, the Bluetooth works well, and they are comfortable.",3.0,negative
"April 2, 2020",Do not buy,"I received these headphones and was initially satisfied although the wire included was very noisy and extra cheap.  I didn’t use them for about month and had to go on a trip so I packed them after charging them over night and tried to turn them on and it didn’t work. I tried all the suggestions to get it to work and nothing did,  including the passive connection.  One suggestion was to unplug the battery and plug it back in,  so I opened up the side and the battery has no plugs,  just hard wired.  Biggest disappointment as they were comfortable and I bought the corwin matching case. Do not buy. I regret not buying a name brand.",1.0,negative
"April 2, 2020",Amazing quality for $59.99 Noise Cancellation works very well Great WFH option,"I had my reservations for headphones that were only $59.99. Then after I ordered them I saw Cowin has a pro line for their E7. I was nervous these would be cheap or lack quality. While I am sure the Pro model is slight step up, these headphones are AMAZING. I have only been using them for one week. However, I am using them to work from home and they are perfect for this. They will cancel just about any background noise you may have and my coworkers have said my sound quality on calls is great. In terms of Sound Quality I am no expert but I have been enjoying the sound quality. From Bassnectar to Pink Foyd to Kendrick Lamar I have experienced very little muffling and all of the vocals come through very clear. I am someone who always listens to full volume no exceptions. These Headphones I can get away with 50 percent volume and enjoy the music experience.TL;DR- Best Headphones I have ever owned. Great bargain.",5.0,positive
"April 2, 2020",You get what you pay for.,"Overall, a great noise canceling headphone for under $100, but not great when compared to the Sony XM3 or the Bose QC35/700. If you were them frequently, you should probably just get the Sony or the Bose.",4.0,positive
"April 2, 2020",Good customer service,"The product was a little more wobbly then expected. I didn't particularly like how lightweight it was and the weak clamp it has to keep on your head. I may have gotten a bad lemon. The noise canceling is amazing though, its my first time with noise canceling and the difference is amazing.I did get great customer service too from the seller when i had a complaint about the wobbliness and they managed to resolve the issue for me. I honestly was going to just live with it so i didn't really expect a follow up for such a minor complaint.So the brand is very trustworthy they make sure your satisfied with your purchase by very quickly getting back to me to offer alternatives or a replacement in the event the headphone I got was a bad lemon.",5.0,positive
"April 2, 2020",Damn good headphones,"Sounds real good, I thought the materiel of the headphones were a little cheaply made. Very light.",5.0,positive
"April 2, 2020",Decent for the money,I have never had another pair to compare but it does the job I need it for. I use it as a noise buffering while using loud dryers and I hear my podcasts perfectly.,4.0,positive
"April 2, 2020",nice sound,"sound is clean, but could use a bit more volume",4.0,positive
"April 2, 2020",Love these Headphones,I absolutely love these headphones. I use them everyday. This was a great buy.,5.0,positive
"April 2, 2020",son tan cómodos y suaves,es un producto tan delicado que ajusta perfecto en la piel delicada aun de los mas pequeños y se ajusta perfectome encanto y valió la pena el precio,5.0,positive
"April 1, 2020",Top quality noise canceling headphones,Excellent audioGood controls easy to useExtensive user guide,5.0,positive
"April 1, 2020",excellent noise cancelling quality,these are the best headphones i've ever owned. excellent noise cancelling quality. can't recommend enough. cant study without them actually. customer service is great too! so glad i didnt have to drop $300 on bose or beats! im sure those brands are good too.... but not until i make more then a student salary to afford them.,5.0,positive
"April 1, 2020",This headset was great at first,"[UPDATE: 04/17/2020]Support reached out to me regarding these headphones and offered to give me a replacement headset. The representative I was working with was very considerate and very courteous. She shipped out a replacement headset the same day she contacted me. I am quite surprised and want to update my rating to 5 stars. The headphones were really great, but overall I'm more impressed with their support team. I will definitely be buying more products from COWIN if they keep this up!!This headset was great at first. I bought this late in November 2019, but now the headset isn't working as well. When I use the Bluetooth feature for phone calls, the call quality isn't great. If I switch to using an aux cable, people tell me the call sounds distorted or muffled. I know it's not an issue with my phone because I have the same issues when I plug in my headset to my laptop using a different aux cable.",5.0,positive
"April 1, 2020",amazing battery life!,I purchased these for an international flight. I was impressed with the sound quality and the noise cancellation. What I was blown away by is the battery life! They last 40+hours between charges. Would definitely recommend.,5.0,positive
"April 1, 2020",Bluetooth stopped working after 4 months,Was working good.  Bluetooth stopped working after 4 months. Sent email to manufacture and been 3 days now with no answer.,1.0,negative
"April 1, 2020",Good headphones,Good headphones. My kid uses them for youtubing and watching home school videos,4.0,positive
"April 1, 2020",Had them for less than a year and they broke - *update* Seller reached out and sent me new ones!,"**UPDATED REVIEW**After I left my previous review advising that they broke after less than a year of use, one of their Customer Relations Department representatives reached out to me and offered to send me new ones.Not only did Lexi, the representative, have great customer service skills but she was able to get me the new headphones within a few days. I received them today and am so excited as these work amazing for my home office.Highly recommend buying from here as they truly care about the customer experience!",5.0,positive
"April 1, 2020",Cannot reset,Bluetooth reset does not work. I’ve followed the direction manual multiple times on multiple occasions. Someone else has connected to my headphones and I cannot kick them off. Makes them completely unusable. Even with an aux to lightning cable it will not come through.,1.0,negative
"April 1, 2020",Good for the money but would not buy again,Comfortable fit and good sound. However lot of issues with the mic and Bluetooth connections.,3.0,negative
"April 1, 2020",Impressive straight out of the box.,"So even thou I just tried these for the first time today ,I was shocked at the sound quality ,my son has the Bose wireless sound cancelling headphone that were hundreds of dollars and for the price these are definitely a great deal, they are also very comfortable, I'll update the review after a month or so but out if the box Wow! I'm impressed.",5.0,positive
"April 1, 2020",Great headphones,Purchased these as a gift for my husband. He’s been resistant to pursue hearing aids & depends on closed captioning when watching TV. He can now enjoy watching TV & listening to music. He’s amazed by the clarity.,5.0,positive
"April 1, 2020",Flimsy,Bought product in September. Broke in February. The earpiece broke off. Used lightly.  Worked great until then.,3.0,negative
"April 1, 2020",Awesome Headphones & Customer Service,"Follow up:The company immediately provided a new set of headphones and was VERY quick. I'm extremely happy with the customer service and the new pair of headphones provided, would absolutely recommend trying these out.Original review:Was very happy with these headphones, until I started hearing static ""spikes"" in the sound. I tried to reset by pressing the ""+"" and ""-"" buttons simultaneously for 5 seconds as is in the pdf, but it is completely unresponsive (it previously would give an audio indication it is responding). Sucks because they were amazing. Not even 3 months :(",5.0,positive
"April 1, 2020",Great buy for the money,Very good quality,5.0,positive
"April 1, 2020",Headphones but Not noise canceling,Not noise canceling at all,4.0,positive
"April 1, 2020",Sound great & comfortable,I love these. I thought I loved my wireless earbuds but these are so much more comfortable and lucky for me are hard to misplace. Haha,5.0,positive
"March 31, 2020",Overall great,I don’t know that I would call them noise canceling it muffles most of it but then again my kid could literally talk through anything. The battery life is amazing! (Make sure you switch them off to charge.) they are very comfortable to wear for long periods,4.0,positive
